0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
0.00241932	0.00251686	0	
