0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00869058	0.0285964	0	
0.00177504	0.031023	0	
