189	60.1021	 30.1426	20
190	59.9664	 30.0935	20
191	59.8311	 30.0444	20
192	59.6963	 29.9955	20
193	59.5618	 29.9468	20
194	59.4278	 29.8982	20
195	59.1606	 29.8013	20
196	58.8952	 29.7049	20
197	58.6314	 29.6092	20
198	58.3694	 29.514	20
199	58.1091	 29.4195	20
200	57.8505	 29.3256	20
201	57.5937	 29.2323	20
202	57.3386	 29.1397	20
203	57.0854	 29.0476	20
204	56.8338	 28.9563	20
205	56.5841	 28.8655	20
206	56.3361	 28.7754	20
207	56.0899	 28.686	20
208	55.8456	 28.5973	20
209	55.603	 28.5092	20
210	55.3622	 28.4218	20
211	55.1232	 28.3351	20
212	54.886	 28.249	20
213	54.6506	 28.1636	20
214	54.417	 28.079	20
215	54.1853	 27.995	20
216	53.9553	 27.9117	20
217	53.7272	 27.8291	20
218	53.5008	 27.7472	20
219	53.2763	 27.666	20
220	53.0536	 27.5856	20
221	52.8327	 27.5058	20
222	52.6135	 27.4267	20
223	52.3962	 27.3484	20
224	52.1807	 27.2707	20
225	51.967	 27.1938	20
226	51.7551	 27.1176	20
227	51.545	 27.0421	20
228	51.3367	 26.9673	20
229	51.1301	 26.8933	20
230	50.9253	 26.8199	20
231	50.7223	 26.7473	20
232	50.5211	 26.6754	20
233	50.3216	 26.6042	20
234	50.1239	 26.5337	20
235	49.928	 26.4639	20
236	49.7337	 26.3949	20
237	49.5413	 26.3265	20
238	49.3505	 26.2589	20
239	49.1615	 26.192	20
240	48.9742	 26.1258	20
241	48.7886	 26.0603	20
242	48.6047	 25.9955	20
243	48.4225	 25.9314	20
244	48.242	 25.868	20
245	48.0632	 25.8053	20
246	47.8861	 25.7433	20
247	47.7106	 25.682	20
248	47.5367	 25.6214	20
249	47.3646	 25.5615	20
250	47.194	 25.5023	20
251	47.0251	 25.4437	20
252	46.8578	 25.3859	20
253	46.6921	 25.3287	20
254	46.528	 25.2722	20
255	46.3654	 25.2164	20
256	46.2045	 25.1613	20
257	46.0451	 25.1068	20
258	45.7295	 24.9992	20
259	45.4201	 24.8942	20
260	45.1168	 24.7918	20
261	44.8195	 24.6921	20
262	44.5282	 24.5949	20
